episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4255,50,0,0,1,0.0000,11.4536
2,100,0.4252,50,0,0,1,0.0000,11.4634
3,137,-49.6532,37,0,0,1,0.0000,10.5940
4,183,-49.6134,46,0,0,1,0.0000,11.5231
5,233,0.4254,50,0,0,1,0.0000,11.3297
6,283,0.4380,50,0,0,1,0.0000,11.2051
7,333,0.4341,50,0,0,1,0.0000,10.9022
8,383,0.4215,50,0,0,1,0.0000,11.9790
9,433,0.4037,50,0,0,1,0.0000,11.5146
10,483,0.4374,50,0,0,1,0.0000,10.5890
