episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4528,50,0,0,1,0.0000,10.5926
2,74,-49.7859,24,0,0,1,0.0000,10.3736
3,124,0.4346,50,0,0,1,0.0000,10.9545
4,170,50.3828,46,0,0,1,0.0000,11.6585
5,218,-49.6337,48,0,0,1,0.0000,11.9701
6,268,-49.5461,50,0,0,1,0.0000,10.4223
7,318,0.4163,50,0,0,1,0.0000,12.2687
8,368,0.4343,50,0,0,1,0.0000,11.4423
9,418,0.4071,50,0,0,1,0.0000,12.1506
10,468,0.4246,50,0,0,1,0.0000,12.1590
