episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4443,50,0,0,1,0.0000,10.9850
2,100,0.4295,50,0,0,1,0.0000,11.4634
3,150,0.3946,50,0,0,1,0.0000,11.8489
4,200,0.4077,50,0,0,1,0.0000,11.8844
5,246,50.3956,46,0,0,1,0.0000,11.2698
6,296,0.4378,50,0,0,1,0.0000,11.4701
7,335,-49.6822,39,0,0,1,0.0000,12.7621
8,385,0.3889,50,0,0,1,0.0000,12.2096
9,435,0.4257,50,0,0,1,0.0000,11.6316
10,485,0.4394,50,0,0,1,0.0000,11.1771
