episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4045,50,0,0,1,0.0000,12.4121
2,100,0.4134,50,0,0,1,0.0000,11.9324
3,132,50.3031,32,0,0,1,0.0000,10.2846
4,182,0.4351,50,0,0,1,0.0000,11.7125
5,232,0.3845,50,0,0,1,0.0000,12.6363
6,282,0.4357,50,0,0,1,0.0000,11.6263
7,332,0.3922,50,0,0,1,0.0000,11.4983
8,369,-49.7061,37,0,0,1,0.0000,12.4556
9,419,0.4363,50,0,0,1,0.0000,11.9982
10,469,0.3819,50,0,0,1,0.0000,11.9964
