episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4456,50,0,0,1,0.0000,11.3488
2,100,0.4068,50,0,0,1,0.0000,11.7189
3,150,0.4484,50,0,0,1,0.0000,11.0537
4,200,0.4852,50,0,0,1,0.0000,10.3909
5,250,0.4661,50,0,0,1,0.0000,10.7762
6,295,-49.6218,45,0,0,1,0.0000,11.7585
7,345,0.3792,50,0,0,1,0.0000,12.7233
8,395,0.4796,50,0,0,1,0.0000,10.1372
9,445,0.4425,50,0,0,1,0.0000,10.9825
10,495,0.4255,50,0,0,1,0.0000,11.5653
