episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4201,50,0,0,1,0.0000,11.2639
2,100,0.4466,50,0,0,1,0.0000,11.2468
3,150,0.4169,50,0,0,1,0.0000,11.6503
4,195,-49.5852,45,0,0,1,0.0000,10.7306
5,245,0.4456,50,0,0,1,0.0000,10.9238
6,295,0.4082,50,0,0,1,0.0000,11.2094
7,345,0.4115,50,0,0,1,0.0000,11.9941
8,395,0.4184,50,0,0,1,0.0000,12.2334
9,445,0.3902,50,0,0,1,0.0000,12.3174
10,495,0.4121,50,0,0,1,0.0000,11.7994
