episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4065,50,0,0,1,0.0000,11.4279
2,100,0.4180,50,0,0,1,0.0000,11.1009
3,150,0.4413,50,0,0,1,0.0000,10.7335
4,200,0.4245,50,0,0,1,0.0000,11.3361
5,250,0.4136,50,0,0,1,0.0000,11.3516
6,300,0.4136,50,0,0,1,0.0000,11.6731
7,350,0.4254,50,0,0,1,0.0000,10.8953
8,400,0.4354,50,0,0,1,0.0000,11.4132
9,450,0.4134,50,0,0,1,0.0000,11.8242
10,500,0.4366,50,0,0,1,0.0000,10.7004
