episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,47,-49.5761,47,0,0,1,0.0000,10.9752
2,97,0.4447,50,0,0,1,0.0000,11.0385
3,136,-49.6860,39,0,0,1,0.0000,12.4628
4,186,0.4110,50,0,0,1,0.0000,12.4901
5,236,0.4036,50,0,0,1,0.0000,11.6958
6,286,-49.5764,50,0,0,1,0.0000,11.5574
7,336,0.4660,50,0,0,1,0.0000,9.9273
8,386,0.4205,50,0,0,1,0.0000,12.3242
9,436,0.4158,50,0,0,1,0.0000,11.4047
10,485,-49.5744,49,0,0,1,0.0000,11.4227
