episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4359,50,0,0,1,0.0000,10.8682
2,100,0.4134,50,0,0,1,0.0000,12.6283
3,150,0.4172,50,0,0,1,0.0000,11.3766
4,200,0.4112,50,0,0,1,0.0000,11.3077
5,250,0.4281,50,0,0,1,0.0000,11.1720
6,300,0.3935,50,0,0,1,0.0000,11.1875
7,350,0.4562,50,0,0,1,0.0000,10.9516
8,400,0.4335,50,0,0,1,0.0000,11.9653
9,450,0.4170,50,0,0,1,0.0000,11.5624
10,500,0.4318,50,0,0,1,0.0000,11.1844
