episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4524,50,0,0,1,0.0000,10.8366
2,93,-49.6486,43,0,0,1,0.0000,12.1241
3,143,0.4109,50,0,0,1,0.0000,12.2154
4,193,0.4235,50,0,0,1,0.0000,11.8119
5,243,0.4238,50,0,0,1,0.0000,10.9795
6,293,0.4231,50,0,0,1,0.0000,11.4309
7,343,0.4549,50,0,0,1,0.0000,10.9128
8,393,0.4096,50,0,0,1,0.0000,11.4312
9,436,-49.6632,43,0,0,1,0.0000,11.9815
10,481,-49.6035,45,0,0,1,0.0000,11.6761
