episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,45,-49.6484,45,0,0,1,0.0000,12.6325
2,95,0.4084,50,0,0,1,0.0000,11.8541
3,145,0.4705,50,0,0,1,0.0000,10.5532
4,195,0.4276,50,0,0,1,0.0000,11.0713
5,245,0.4303,50,0,0,1,0.0000,11.9054
6,295,0.4157,50,0,0,1,0.0000,11.2905
7,345,0.4360,50,0,0,1,0.0000,11.8199
8,374,-49.7337,29,0,0,1,0.0000,10.7653
9,420,-49.6369,46,0,0,1,0.0000,11.9211
10,470,0.4155,50,0,0,1,0.0000,11.3851
