episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,42,-49.6558,42,0,0,1,0.0000,12.3103
2,92,0.3930,50,0,0,1,0.0000,12.1911
3,142,0.4707,50,0,0,1,0.0000,10.6586
4,192,0.3833,50,0,0,1,0.0000,11.7492
5,234,-49.6089,42,0,0,1,0.0000,11.0238
6,284,0.4440,50,0,0,1,0.0000,11.0469
7,334,0.4373,50,0,0,1,0.0000,10.0893
8,384,0.3749,50,0,0,1,0.0000,12.5327
9,434,0.4588,50,0,0,1,0.0000,11.0820
10,484,0.4284,50,0,0,1,0.0000,11.8282
