episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4266,50,0,0,1,0.0000,11.4024
2,100,0.4499,50,0,0,1,0.0000,11.0636
3,150,0.4174,50,0,0,1,0.0000,11.3417
4,200,0.4067,50,0,0,1,0.0000,12.0166
5,250,0.4322,50,0,0,1,0.0000,11.4349
6,300,0.4509,50,0,0,1,0.0000,10.5884
7,350,0.4049,50,0,0,1,0.0000,12.0053
8,400,0.4235,50,0,0,1,0.0000,11.6456
9,450,0.4311,50,0,0,1,0.0000,11.2231
10,500,0.4664,50,0,0,1,0.0000,10.2973
