episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4201,50,0,0,1,0.0000,11.5004
2,100,0.4250,50,0,0,1,0.0000,10.7797
3,150,0.4305,50,0,0,1,0.0000,10.8697
4,200,0.4157,50,0,0,1,0.0000,11.4236
5,250,0.4334,50,0,0,1,0.0000,10.7438
6,300,0.4194,50,0,0,1,0.0000,11.4398
7,350,0.4180,50,0,0,1,0.0000,10.8946
8,400,0.4431,50,0,0,1,0.0000,11.3861
9,450,0.4414,50,0,0,1,0.0000,10.6215
10,500,0.4172,50,0,0,1,0.0000,11.6959
