episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.3887,50,0,0,1,0.0000,12.4154
2,67,-49.8476,17,0,0,1,0.0000,10.8685
3,117,0.4438,50,0,0,1,0.0000,10.8723
4,153,50.3269,36,0,0,1,0.0000,10.5797
5,203,0.4199,50,0,0,1,0.0000,11.3390
6,246,-49.5959,43,0,0,1,0.0000,9.9082
7,296,0.4276,50,0,0,1,0.0000,11.4009
8,344,-49.6426,48,0,0,1,0.0000,12.6533
9,383,-49.6882,39,0,0,1,0.0000,11.6251
10,433,0.4446,50,0,0,1,0.0000,11.0935
11,483,0.3961,50,0,0,1,0.0000,12.6252
