episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,24,-49.7831,24,0,0,1,0.0000,10.1673
2,74,0.4468,50,0,0,1,0.0000,11.0180
3,124,0.4360,50,0,0,1,0.0000,11.4803
4,173,-49.6081,49,0,0,1,0.0000,11.6019
5,223,0.3627,50,0,0,1,0.0000,12.1692
6,273,0.4498,50,0,0,1,0.0000,11.2857
7,320,50.3937,47,0,0,1,0.0000,10.4701
8,370,-49.5906,50,0,0,1,0.0000,11.5318
9,420,0.3863,50,0,0,1,0.0000,12.0436
10,470,0.4318,50,0,0,1,0.0000,11.2841
