episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,36,-49.6627,36,0,0,1,0.0000,10.6879
2,86,0.4031,50,0,0,1,0.0000,11.4910
3,136,0.4653,50,0,0,1,0.0000,11.0935
4,186,0.4054,50,0,0,1,0.0000,12.1633
5,236,0.4151,50,0,0,1,0.0000,10.6907
6,286,0.4616,50,0,0,1,0.0000,10.3470
7,336,0.4055,50,0,0,1,0.0000,11.8169
8,386,0.4230,50,0,0,1,0.0000,11.5584
9,436,0.4208,50,0,0,1,0.0000,10.7574
10,486,0.4375,50,0,0,1,0.0000,10.3261
