episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4526,50,0,0,1,0.0000,11.6397
2,100,0.4811,50,0,0,1,0.0000,10.7950
3,150,0.4424,50,0,0,1,0.0000,11.4182
4,200,0.4461,50,0,0,1,0.0000,11.4171
5,248,-49.6577,48,0,0,1,0.0000,12.5929
6,298,0.4475,50,0,0,1,0.0000,11.1046
7,348,0.4304,50,0,0,1,0.0000,11.2798
8,398,0.4457,50,0,0,1,0.0000,10.4101
9,448,0.4336,50,0,0,1,0.0000,11.6890
10,488,-49.6253,40,0,0,1,0.0000,10.6952
