episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4511,50,0,0,1,0.0000,11.4933
2,100,0.4619,50,0,0,1,0.0000,11.2625
3,150,0.4594,50,0,0,1,0.0000,11.1328
4,199,-49.5341,49,0,0,1,0.0000,10.6699
5,249,0.3965,50,0,0,1,0.0000,12.6134
6,299,0.4168,50,0,0,1,0.0000,10.6755
7,349,0.4638,50,0,0,1,0.0000,11.2164
8,395,-49.5974,46,0,0,1,0.0000,11.0511
9,445,0.4362,50,0,0,1,0.0000,10.9504
10,487,50.3452,42,0,0,1,0.0000,12.1353
