episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4487,50,0,0,1,0.0000,11.5632
2,100,0.4235,50,0,0,1,0.0000,11.0217
3,150,0.4731,50,0,0,1,0.0000,10.6928
4,200,0.4470,50,0,0,1,0.0000,10.8531
5,244,-49.6394,44,0,0,1,0.0000,11.3036
6,288,-49.6447,44,0,0,1,0.0000,12.1839
7,338,0.3823,50,0,0,1,0.0000,12.4421
8,388,0.4075,50,0,0,1,0.0000,11.8808
9,438,0.4732,50,0,0,1,0.0000,10.4233
10,488,0.4146,50,0,0,1,0.0000,12.1807
