episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4502,50,0,0,1,0.0000,11.4605
2,100,0.4669,50,0,0,1,0.0000,10.8528
3,130,50.2627,30,0,0,1,0.0000,10.4623
4,180,0.4509,50,0,0,1,0.0000,11.2019
5,228,50.4042,48,0,0,1,0.0000,10.9007
6,278,0.4378,50,0,0,1,0.0000,11.8090
7,300,50.1995,22,0,0,1,0.0000,10.6097
8,350,0.4676,50,0,0,1,0.0000,10.6556
9,400,0.4413,50,0,0,1,0.0000,11.0401
10,450,0.4077,50,0,0,1,0.0000,11.4062
11,500,0.4239,50,0,0,1,0.0000,11.6740
