episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4093,50,0,0,1,0.0000,12.1228
2,100,0.3900,50,0,0,1,0.0000,11.8107
3,150,0.4251,50,0,0,1,0.0000,11.6590
4,200,0.4361,50,0,0,1,0.0000,10.5116
5,250,0.4616,50,0,0,1,0.0000,10.4800
6,294,-49.6045,44,0,0,1,0.0000,11.2915
7,344,0.4204,50,0,0,1,0.0000,11.4037
8,394,0.4068,50,0,0,1,0.0000,11.6945
9,431,50.3061,37,0,0,1,0.0000,11.4497
10,481,0.4323,50,0,0,1,0.0000,10.5647
