episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4172,50,0,0,1,0.0000,11.1452
2,100,0.4060,50,0,0,1,0.0000,12.0711
3,150,0.3992,50,0,0,1,0.0000,11.3535
4,200,0.4448,50,0,0,1,0.0000,11.2835
5,250,0.4388,50,0,0,1,0.0000,11.5754
6,300,0.4274,50,0,0,1,0.0000,11.7389
7,350,0.4376,50,0,0,1,0.0000,11.2529
8,400,0.4467,50,0,0,1,0.0000,11.0972
9,450,0.4358,50,0,0,1,0.0000,11.4314
10,500,0.4443,50,0,0,1,0.0000,10.4200
