episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4436,50,0,0,1,0.0000,10.7140
2,100,0.4492,50,0,0,1,0.0000,11.3166
3,150,-49.6004,50,0,0,1,0.0000,12.0583
4,200,0.4488,50,0,0,1,0.0000,11.1346
5,250,0.4601,50,0,0,1,0.0000,11.0298
6,300,0.4447,50,0,0,1,0.0000,11.3403
7,350,0.4346,50,0,0,1,0.0000,10.9914
8,400,0.4348,50,0,0,1,0.0000,11.1333
9,450,0.4629,50,0,0,1,0.0000,11.1020
10,500,0.4525,50,0,0,1,0.0000,10.6316
