episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4319,50,0,0,1,0.0000,10.8703
2,100,0.4339,50,0,0,1,0.0000,11.7614
3,150,0.4402,50,0,0,1,0.0000,11.5533
4,200,0.4237,50,0,0,1,0.0000,10.7699
5,250,0.4240,50,0,0,1,0.0000,12.1201
6,300,0.4113,50,0,0,1,0.0000,11.8319
7,350,0.4185,50,0,0,1,0.0000,11.4434
8,400,0.4256,50,0,0,1,0.0000,11.4318
9,450,0.4189,50,0,0,1,0.0000,12.2424
10,500,0.4337,50,0,0,1,0.0000,11.5182
