episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4646,50,0,0,1,0.0000,10.6470
2,100,0.4336,50,0,0,1,0.0000,11.2931
3,147,50.3586,47,0,0,1,0.0000,12.4047
4,197,0.4327,50,0,0,1,0.0000,11.0797
5,247,0.4392,50,0,0,1,0.0000,10.9796
6,297,0.4488,50,0,0,1,0.0000,11.1181
7,347,0.4492,50,0,0,1,0.0000,11.0131
8,397,0.4181,50,0,0,1,0.0000,11.2157
9,447,0.4237,50,0,0,1,0.0000,11.7486
10,497,0.4079,50,0,0,1,0.0000,11.3380
