episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,49,-49.6069,49,0,0,1,0.0000,11.0822
2,99,0.4428,50,0,0,1,0.0000,11.4598
3,149,0.3893,50,0,0,1,0.0000,12.1155
4,199,0.3709,50,0,0,1,0.0000,12.4987
5,249,0.4332,50,0,0,1,0.0000,10.8953
6,299,0.4641,50,0,0,1,0.0000,10.8031
7,349,0.4412,50,0,0,1,0.0000,11.5429
8,399,0.4044,50,0,0,1,0.0000,11.8825
9,449,0.4757,50,0,0,1,0.0000,10.5379
10,498,50.4408,49,0,0,1,0.0000,10.4324
