episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4463,50,0,0,1,0.0000,11.0542
2,100,0.4302,50,0,0,1,0.0000,11.1268
3,150,0.4442,50,0,0,1,0.0000,11.2744
4,200,0.4331,50,0,0,1,0.0000,11.5399
5,250,0.4156,50,0,0,1,0.0000,11.8947
6,299,50.3949,49,0,0,1,0.0000,12.1497
7,349,0.4026,50,0,0,1,0.0000,11.2129
8,386,-49.6932,37,0,0,1,0.0000,11.7997
9,436,0.3767,50,0,0,1,0.0000,12.3324
10,486,0.4827,50,0,0,1,0.0000,10.4255
