episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4369,50,0,0,1,0.0000,11.2583
2,100,0.4315,50,0,0,1,0.0000,11.4980
3,148,-49.5850,48,0,0,1,0.0000,11.4434
4,193,-49.6382,45,0,0,1,0.0000,12.2074
5,243,0.4009,50,0,0,1,0.0000,12.3451
6,293,0.4345,50,0,0,1,0.0000,11.8228
7,343,0.4049,50,0,0,1,0.0000,11.4959
8,393,0.4735,50,0,0,1,0.0000,10.5078
9,443,0.3867,50,0,0,1,0.0000,11.8719
10,493,0.4436,50,0,0,1,0.0000,11.2968
