episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4375,50,0,0,1,0.0000,11.2274
2,100,0.4212,50,0,0,1,0.0000,11.1571
3,150,0.4095,50,0,0,1,0.0000,11.2385
4,200,0.4120,50,0,0,1,0.0000,11.3400
5,250,0.4127,50,0,0,1,0.0000,11.1256
6,300,0.4202,50,0,0,1,0.0000,11.4718
7,350,0.4118,50,0,0,1,0.0000,12.1871
8,400,0.4415,50,0,0,1,0.0000,11.2604
9,450,0.3852,50,0,0,1,0.0000,11.4390
10,500,0.4339,50,0,0,1,0.0000,11.1802
