episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4297,50,0,0,1,0.0000,11.0038
2,100,0.4263,50,0,0,1,0.0000,12.1196
3,150,0.4175,50,0,0,1,0.0000,11.7600
4,200,0.4388,50,0,0,1,0.0000,11.5846
5,250,0.4424,50,0,0,1,0.0000,10.8871
6,300,0.4752,50,0,0,1,0.0000,10.2152
7,350,0.3838,50,0,0,1,0.0000,12.2360
8,400,0.4135,50,0,0,1,0.0000,10.9397
9,444,50.3666,44,0,0,1,0.0000,11.6941
10,494,0.4023,50,0,0,1,0.0000,12.2765
