episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,48,-49.5999,48,0,0,1,0.0000,11.0295
2,98,0.4172,50,0,0,1,0.0000,12.0919
3,143,50.3499,45,0,0,1,0.0000,12.9656
4,193,0.4221,50,0,0,1,0.0000,11.2670
5,243,0.4888,50,0,0,1,0.0000,10.0149
6,291,-49.5882,48,0,0,1,0.0000,11.3392
7,341,0.4244,50,0,0,1,0.0000,11.3874
8,383,-49.6620,42,0,0,1,0.0000,11.5235
9,433,-49.6076,50,0,0,1,0.0000,12.2291
10,483,0.4086,50,0,0,1,0.0000,12.1269
