episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4062,50,0,0,1,0.0000,11.9982
2,100,0.4286,50,0,0,1,0.0000,11.7281
3,150,0.4636,50,0,0,1,0.0000,11.1303
4,200,0.4262,50,0,0,1,0.0000,11.8646
5,250,0.4943,50,0,0,1,0.0000,10.2812
6,300,0.4652,50,0,0,1,0.0000,11.0807
7,350,0.4372,50,0,0,1,0.0000,10.7570
8,400,0.4303,50,0,0,1,0.0000,11.0717
9,450,0.4447,50,0,0,1,0.0000,11.3263
10,500,0.4795,50,0,0,1,0.0000,10.2202
