episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4637,50,0,0,1,0.0000,11.5206
2,100,0.3999,50,0,0,1,0.0000,12.5691
3,150,0.4110,50,0,0,1,0.0000,11.8207
4,200,0.4563,50,0,0,1,0.0000,10.6198
5,250,0.4474,50,0,0,1,0.0000,11.3167
6,300,0.4003,50,0,0,1,0.0000,11.4026
7,350,0.4327,50,0,0,1,0.0000,10.8758
8,400,0.4059,50,0,0,1,0.0000,12.1547
9,450,0.4592,50,0,0,1,0.0000,11.0630
10,500,0.4336,50,0,0,1,0.0000,11.0154
