episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,41,50.3329,41,0,0,1,0.0000,11.8427
2,85,-49.6628,44,0,0,1,0.0000,11.8759
3,135,0.4333,50,0,0,1,0.0000,11.2113
4,185,0.4375,50,0,0,1,0.0000,11.0160
5,235,0.3909,50,0,0,1,0.0000,11.5308
6,285,0.4599,50,0,0,1,0.0000,11.2907
7,332,-49.5920,47,0,0,1,0.0000,11.0218
8,382,0.3774,50,0,0,1,0.0000,11.8191
9,432,0.4332,50,0,0,1,0.0000,11.5708
10,482,0.4268,50,0,0,1,0.0000,11.8868
