episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4337,50,0,0,1,0.0000,10.6902
2,98,-49.6135,48,0,0,1,0.0000,11.8573
3,148,0.4274,50,0,0,1,0.0000,10.9192
4,198,0.4414,50,0,0,1,0.0000,11.2232
5,248,0.4188,50,0,0,1,0.0000,11.3023
6,298,0.4227,50,0,0,1,0.0000,11.3915
7,348,0.4671,50,0,0,1,0.0000,10.7435
8,398,0.4187,50,0,0,1,0.0000,11.1700
9,448,0.4549,50,0,0,1,0.0000,10.9156
10,489,-49.6402,41,0,0,1,0.0000,11.5329
