episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4676,50,0,0,1,0.0000,10.1346
2,100,0.4422,50,0,0,1,0.0000,11.0320
3,150,0.4676,50,0,0,1,0.0000,10.2302
4,199,-49.5791,49,0,0,1,0.0000,11.4831
5,249,0.4626,50,0,0,1,0.0000,10.9189
6,299,0.4134,50,0,0,1,0.0000,11.5543
7,343,-49.6455,44,0,0,1,0.0000,11.6687
8,393,0.4652,50,0,0,1,0.0000,10.9749
9,443,0.4078,50,0,0,1,0.0000,11.3721
10,493,0.4129,50,0,0,1,0.0000,11.3254
