episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4257,50,0,0,1,0.0000,11.5866
2,100,0.4476,50,0,0,1,0.0000,11.4358
3,150,0.4361,50,0,0,1,0.0000,10.7853
4,200,0.4515,50,0,0,1,0.0000,11.2784
5,250,50.4106,50,0,0,1,0.0000,11.8453
6,300,0.4307,50,0,0,1,0.0000,11.0764
7,343,-49.6319,43,0,0,1,0.0000,11.7118
8,393,0.4215,50,0,0,1,0.0000,11.6671
9,443,0.4740,50,0,0,1,0.0000,10.5084
10,493,0.4059,50,0,0,1,0.0000,11.7267
