episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4198,50,0,0,1,0.0000,11.5322
2,92,-49.6854,42,0,0,1,0.0000,12.5311
3,142,0.4243,50,0,0,1,0.0000,11.4492
4,190,-49.5754,48,0,0,1,0.0000,11.0311
5,240,0.4015,50,0,0,1,0.0000,12.6019
6,290,0.4333,50,0,0,1,0.0000,10.4993
7,340,0.4218,50,0,0,1,0.0000,10.9836
8,390,0.4503,50,0,0,1,0.0000,11.4155
9,440,0.4327,50,0,0,1,0.0000,11.1657
10,490,0.4404,50,0,0,1,0.0000,11.1412
