episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,46,50.3885,46,0,0,1,0.0000,10.7585
2,96,0.4149,50,0,0,1,0.0000,11.1328
3,146,0.4176,50,0,0,1,0.0000,10.9692
4,196,0.4235,50,0,0,1,0.0000,11.9742
5,241,-49.6534,45,0,0,1,0.0000,12.5010
6,291,0.4047,50,0,0,1,0.0000,11.1667
7,341,0.4235,50,0,0,1,0.0000,11.5463
8,391,0.4452,50,0,0,1,0.0000,10.8804
9,441,0.3560,50,0,0,1,0.0000,12.2420
10,491,0.4493,50,0,0,1,0.0000,11.1828
