episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4324,50,0,0,1,0.0000,11.5385
2,100,0.4413,50,0,0,1,0.0000,11.5350
3,150,0.4412,50,0,0,1,0.0000,11.3581
4,200,0.3985,50,0,0,1,0.0000,12.0658
5,250,0.4653,50,0,0,1,0.0000,10.3887
6,300,0.4093,50,0,0,1,0.0000,11.3709
7,350,0.4786,50,0,0,1,0.0000,11.1370
8,400,0.4028,50,0,0,1,0.0000,11.4892
9,450,0.4367,50,0,0,1,0.0000,11.4185
10,500,0.4034,50,0,0,1,0.0000,12.2513
