episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.4493,50,0,0,1,0.0000,11.4702
2,100,0.3680,50,0,0,1,0.0000,12.2657
3,150,0.4317,50,0,0,1,0.0000,10.9682
4,200,0.4434,50,0,0,1,0.0000,11.0597
5,250,0.4396,50,0,0,1,0.0000,10.3248
6,300,0.4307,50,0,0,1,0.0000,11.8761
7,350,0.4445,50,0,0,1,0.0000,10.5612
8,400,0.4228,50,0,0,1,0.0000,11.4660
9,450,0.4252,50,0,0,1,0.0000,12.0727
10,500,0.4436,50,0,0,1,0.0000,11.0841
11,501,50.0000,1,0,0,1,0.0000,10.9716
