episode,timestep,reward,length,kill,death,crash,lock_progress,distance
1,50,0.3964,50,0,0,1,0.0000,12.7252
2,100,0.3934,50,0,0,1,0.0000,11.2869
3,150,0.3973,50,0,0,1,0.0000,11.5182
4,200,0.3798,50,0,0,1,0.0000,12.7341
5,250,0.4188,50,0,0,1,0.0000,11.6828
6,300,0.4441,50,0,0,1,0.0000,10.9994
7,350,0.4455,50,0,0,1,0.0000,11.3710
8,400,0.4084,50,0,0,1,0.0000,12.1834
9,441,-49.6454,41,0,0,1,0.0000,12.3026
10,491,0.4558,50,0,0,1,0.0000,10.7784
